,X,Y
87,6.3755747135521315,23.67268531876938
88,8.872127425763265,30.470253991410733
89,4.722149251619493,16.307301049935976
90,1.195942459383017,9.142970074569076
91,7.13244787222995,23.453619989661945
92,7.607850486168974,30.17738783233291
93,5.612771975694963,21.27107976210656
94,7.70967179954561,24.018344315902493
95,4.937955963643907,15.433809027908916
96,5.227328293819941,14.855428094034705
97,4.275410183585496,16.095452730698188
98,0.2541912674409519,4.122776678033773
99,1.0789142699330445,4.852778255637263
100,0.3142918568673425,4.492583873683303
101,6.364104112637804,18.74716427436572
102,3.143559810763267,16.233182797053296
103,5.085706911647028,19.477546793016472
104,9.07566473926093,27.673216565519088
105,2.4929222914887497,14.192194006501925
106,4.103829230356297,15.414309691185979
107,7.555511385430487,22.16621006091969
108,2.2879816549162246,13.766202291829876
109,0.7697990982879299,8.002317833089142
110,2.8975145291376805,10.169294014191289
111,1.6122128725400442,8.649854825182894
112,9.29697652342573,26.491204801794808
113,8.08120379564417,22.437410027181752
114,6.334037565104235,22.687449007823872
115,8.714605901877178,30.605348035633206
116,8.036720768991145,22.29466677483958
117,1.8657005888603584,10.790189945532038
118,8.925589984899778,26.012689824005793
119,5.393422419156507,17.50930528036188
120,8.074401551640625,24.001216030623823
121,8.960912999234932,25.6743009587277
122,3.1800347497186388,13.04713013018625
123,1.1005192452767676,6.089397880369844
124,2.279351625419417,11.239292715108219
125,4.271077886262563,15.577218496758134
126,8.18014765922493,24.972473054329505
127,8.607305832563434,24.703137257325388
128,0.06952130531190703,4.020260602143102
129,5.107473025775658,19.279465016090658
130,4.17411003148779,16.437109453968237
131,2.2210781047073027,8.597584772171155
132,1.198653673336828,8.195298794200522
133,3.3761517140362796,14.943153531834277
134,9.429097039125192,25.23393203557024
135,3.2320293202075523,14.166793685278751
136,5.187906217433661,16.64451802569246
137,7.030189588951778,23.716671309565765
138,3.63629602379294,12.564221746397315
139,9.717820827209607,25.68478786669498
140,9.624472949421111,25.806097497786453
141,2.5178229582536416,11.39072728895687
142,4.972485058923855,17.9506576507526
143,3.0087830981676964,10.713324495210424
144,2.848404943774676,13.39819727699144
145,0.36886947354532795,2.5991335593254
146,6.095643339798968,20.106948752202786
147,5.026790232288615,15.144943181196627
148,0.5147875124998935,4.983296565645415
149,2.7864646423661146,12.060958948548114
150,9.082658859666537,25.98582041859844
151,2.395618906669724,10.21993617821466
152,1.448948720912231,10.634957420709458
153,4.89452760277563,16.08253526789278
154,9.856504541106007,31.3126455768953
155,2.4205527151150044,8.791968078472275
156,6.721355474058786,22.86299704097753
157,7.616196153287175,26.92362762453374
158,2.3763754399239967,5.997649599555414
159,7.282163486118596,21.611618204355537
160,3.677831327192532,15.34872257234241
161,6.3230583059357945,20.4015549927535
162,6.335297107608947,21.580534515764985
163,5.357746840747585,17.18639672843732
164,0.902897700544083,7.430423826306007
165,8.35302495589238,25.57120791894679
166,3.2078006497173583,15.355065747613011
167,1.8651851039985423,10.171804446598783
168,0.40775141554763916,6.694583863019503
169,5.908929431882418,18.948569647461113
170,6.775643618422825,20.963896597912075
171,0.16587828927856152,4.549579347557162
172,5.12093058299281,18.59123074223862
173,2.2649577519793795,9.820425418307924
174,6.451727904094499,21.708869474029072
175,1.7436642900499144,13.509962322415664
176,6.90937738102466,24.015692859425034
177,3.867353463005374,14.016336593177751
178,9.367299887367345,30.82067756274625
179,1.3752094414599325,7.6218728576067285
180,3.410663510502585,9.450409705900755
181,1.1347352124058907,5.820665409179918
182,9.246936182785628,24.375756614912362
183,8.77339353380981,26.230456866441905
184,2.579416277151556,11.485377451257992
185,6.59984046034179,24.85247577540504
186,8.172222002012159,26.084409752558724
187,5.5520081159946235,18.441819232368832
188,5.296505783560065,19.90007562126714
189,2.418522909004517,6.624036654495522
190,0.9310276780589921,7.798798311364613
191,8.972157579533267,28.972124336607102
192,9.004180571633304,24.55327893752358
193,6.33101457273268,23.115044518245558
194,3.390297910487007,14.152737591206346
195,3.492095746126609,12.89966353751492
196,7.259556788702394,24.414455703968557
197,8.971102599525771,31.969142214423222
198,8.870864242651173,27.540893116744922
199,7.798755458576238,24.993329819041268
200,6.420316461542877,20.132069354776707
201,0.8413996499504883,5.403810385946637
202,1.6162871409461377,10.701389485453834
203,8.985541885270793,25.75168706135925
204,6.0642905965958995,20.303858965928534
205,0.09197051616629648,4.274611396885508
206,1.014715428660321,8.494748223143587
207,6.635017691080558,22.254868438275288
208,0.05061583846218687,7.201619484671266
209,1.6080805141749865,8.000168487727972
210,5.487337893665861,18.17859486357791
211,6.918951976926932,20.339852510752717
212,6.519612595026006,20.41044496741279
213,2.242693094605598,11.3613337226037
214,7.121792213475358,24.318457766979098
215,2.3724908749680007,9.086896539064751
216,3.2539969815926773,14.874204294193014
217,7.464914051180242,26.373560845560505
218,6.496328990472147,22.06769228262777
219,8.49223410494178,29.984176887470582
220,6.576128923003433,19.892743909301437
221,5.683086033354716,16.718405676763954
222,0.9367476782809248,3.784428697893755
223,3.6771580305943354,17.184983699464205
224,2.6520236768172545,12.938790504751251
225,2.4398964337908358,10.988571742656179
226,9.730105547524456,29.885201121450784
227,3.930977246667604,12.576465022072256
228,8.920465551771134,32.192667838661485
229,6.311386259972629,21.036908013882027
230,7.948113035416484,25.089072177750996
231,5.026370931051921,19.017460575427187
232,5.769038846263591,20.384615579132404
233,4.925176938188639,17.76071039402986
234,1.952429877980445,8.300125784060489
235,7.224521152615053,24.004239595809622
236,2.807723624408558,15.783358053971464
237,0.2431596643145384,8.2987392530963
238,6.454722959071678,24.32318065095799
239,1.7711067940704894,8.405335632313854
240,9.404585843529143,26.532254968305693
241,9.539285770025874,28.596640584865387
242,9.148643902204485,27.9830595800886
243,3.7015870025544437,16.442350543328008
244,0.15456616528867428,2.001486153792047
245,9.283185625877254,31.26706470361436
246,4.281841483173143,15.388587910774879
247,9.666548190436696,28.312608336196902
248,9.636199770892528,27.066290676710988
249,8.530094554673601,23.015523042952466
250,2.944488920695857,14.007563469663472
251,3.8509772860192526,14.774079149424939
252,8.511366715168569,23.698494988439315
253,3.1692200515627764,10.332892584779708
254,1.6949274668609249,8.565749268572056
255,5.568012624583502,22.258074612037543
256,9.36154774160781,27.884686651292313
257,6.96029796674973,19.394459010638112
258,5.700611700893649,18.760043124062232
259,0.9717649377076854,6.883965204773872
260,6.150072266991698,14.981407381596103
261,9.900538501042632,29.642756519570955
262,1.4008401523652403,8.040231320495744
263,5.183296523637368,19.350654038720254
264,8.773730719279554,30.632238988089576
265,7.407686177542044,25.772345502950625
266,6.97015740995268,21.88761614377204
267,7.024840839871093,20.34905028219439
268,3.5949115121975517,19.1339983869936
269,2.9359184426449336,12.458232974641309
270,8.093611554785136,25.261887470788732
271,8.101133946791808,25.204584692759514
272,8.670723185801037,27.072977486038305
273,9.132405525564714,27.5422929900639
274,5.113423988609378,16.636235957762974
275,5.015162946871996,16.444189484699205
276,7.9829517896677515,24.891872933737382
277,6.4996393077776515,20.1622487271766
278,7.019668772577034,21.123480366088256
279,7.95792669436101,25.107677191286317
280,8.900053418175663,26.740179110597445
281,3.379951568515358,16.45786489845377
282,3.75582952639944,9.087634199212575
283,0.93981939840869,9.53256219986665
284,5.78280140996174,21.94917390989961
285,0.35942273796742086,1.7517763801022532
286,4.655980181324601,15.954575265150805
287,5.426446347075766,17.82323413569783
288,2.865412521282844,9.348507913771467
289,5.9083326056901075,18.21519813904352
290,0.3050024993904943,3.5413545575445777
291,0.37348188749214417,9.438245605577606
292,8.226005606596583,27.43637080278638
293,3.601906414112629,16.547876225269892
294,1.2706051265188478,9.61985694438359
295,5.222432600548044,15.79797795893565
296,7.699935530986108,23.200798294905724
297,2.1582102749684315,11.374274809876916
298,6.228904758190002,18.128006277691114
299,0.85347464993768,8.559683485188977
300,0.516817211686077,5.811392232898923
301,5.31354631568148,17.534224174104505
302,5.406351216101065,19.937797976659645
303,6.374299014982066,21.824274160427244
304,7.260913337226615,22.430351011428375
305,9.758520794625346,31.71496159329186
306,5.163003483011953,15.745382052330086
307,3.2295647294124596,14.305783037419678
308,7.9518619476870365,26.06585738515436
309,2.708322512620742,11.151713402923875
310,4.389714207056361,16.62655156212514
311,0.7845638134226596,4.459182380786043
312,0.2535074341545751,7.48182262380024
313,9.626484146779251,28.696406094062148
314,8.359801205122059,24.85405697176707
315,6.95974206093698,24.49737360401623
316,4.089529444142698,13.815136229271227
317,1.7329432007084578,6.515435409044025
318,1.5643704267108605,5.797667719729343
319,2.502428981645953,12.468092356806162
320,5.4922666470612045,16.169807912660445
321,7.145959227000623,26.374486431470284
322,6.601973767177313,17.341075602175838
323,2.7993389694594284,15.391260160228647
324,9.54865280663194,29.293666950985088
325,7.378969166957685,23.253996693653427
326,5.543540525114007,17.769013139167118
327,6.117207462343522,21.091290884562948
328,4.196000624277899,15.414732155845051
329,2.4773098950115746,13.399878501561979
330,3.559726786512616,14.127772263605618
331,7.578461104643691,24.24675628453298
332,0.14393488629755868,4.632612791316184
333,1.1607264050691624,7.7879247652307715
334,0.4600264202175275,6.765669588327937
335,0.40728802318970136,2.597883272661002
336,8.554605840110073,23.690143756063755
337,7.036578593800237,24.077974672546024
338,4.741738290873252,17.196076603439014
339,0.9783416065100148,7.077887343569679
340,4.916158751168323,17.327264744051597
341,4.734717707805657,17.531957680237486
342,1.7320186991001518,8.250527387131656
343,4.33851649237973,14.2896817801447
344,3.9850473439737346,15.3543088701297
345,6.158500980522165,18.439506896075347
346,6.350936508676438,21.693846783120037
347,0.4530400977204452,2.727433035825432
348,3.746126146264712,16.423626640313067
349,6.258599157142363,21.591692857681995
350,5.031362585800877,18.090465933129945
351,8.564898411883222,28.37762799759908
352,6.58693631618945,24.798289679398778
353,1.629344270814297,11.102100807072002
354,0.7056874740042984,3.082470222347456
355,6.424192782063156,18.501328021686486
356,0.26511310541621813,4.413145608149188
357,5.8577558127346325,19.696571632258248
358,9.402302414249576,29.541074076562186
359,5.75474177875879,17.935366820590044
360,3.881699262065219,15.077781684117205
361,6.432882184423532,19.571439596352185
362,4.582528904915167,15.233286656304019
363,5.45616789315935,15.827097539201928
364,9.41464808776525,26.69015372719132
365,3.8610263780077423,11.949196733786689
366,9.611905638239142,27.07801758964319
367,9.053506419560637,29.74104964211727
368,1.9579113478929644,7.995980592068524
369,0.6936130087516545,11.998796651553917
370,1.0077800137742665,8.506085836197444
371,0.18221825651549728,5.825217888678491
372,0.944429607559284,5.644358458535782
373,6.830067734163569,23.475789094226904
374,0.7118864846022899,5.628440559030176
375,3.189756302937613,13.218410386634755
376,8.448753109694545,31.24205185077395
377,0.23271935735825866,5.389678593946347
378,8.144684825889358,27.660258717294745
379,2.8185477477339993,10.640016519083224
380,1.1816482762165625,7.884143709547484
381,6.967371653641506,25.960030405374784
382,6.28942846779884,19.469637053921563
383,8.77472013527053,30.56169745417018
384,7.350710438038858,24.792279966008095
385,8.034809303848485,23.962089707832675
386,2.820345725713065,13.315679792393706
387,1.7743954377972282,11.381097493746532
388,7.506147516408584,25.00898871545585
389,8.06834739267264,22.03041904190069
390,9.905051420006734,28.3083541983671
391,4.126176769114265,14.820404651682653
392,3.720180857927832,14.151585286619488
393,7.764129607419968,25.651668213651277
394,3.4080354025301784,13.875490508191955
395,9.307573256035647,25.598244422668916
396,8.584127518430119,27.220714498087226
397,4.289940273750183,16.946022174943103
398,7.508710677914974,24.891357590649513
399,7.545428740846823,26.0251333032263
400,1.031238688359326,9.245941029996123
401,9.025529066795666,28.482182825446042
402,5.052523724478571,17.490977888279133
403,8.264574661077416,22.33951478566156
404,3.2004960103061175,13.860476464030464
405,8.955232284962005,27.803456086731234
406,3.892016787341631,15.273199642744824
407,0.1083765148029836,2.7174441353668404
408,9.053819764192637,25.47243632966507
409,0.9128667678613356,9.388472626319146
410,3.1931363759041487,12.903730632047061
411,9.50061967050805,30.114550571015375
412,9.506071469375561,28.821815425699825
413,5.734378881232861,19.395459482073644
414,6.318372121697992,22.672497916196974
415,4.4844552197831975,15.179048593023246
416,2.9321077169806453,12.522510846333581
417,3.2866454536991596,12.292063056837815
418,6.725184560770384,20.94396894706133
419,7.5237452943768,23.19101898900472
420,7.915790437258485,25.23374363641364
421,7.896181427945539,23.78295632653689
422,0.9120610304869037,9.7916648273643
423,4.944203047025814,15.571293013125528
424,0.5755876001664428,6.0652257120933895
425,5.495288823237355,17.85875994154504
426,4.41530501373377,18.932218303041893
427,8.877041827582998,27.585714121980644
428,3.5091501255207866,15.836564392739236
429,1.1706701642760586,4.955554664616202
430,1.4299168205283586,9.108892583059415
431,7.615106317174723,25.81702738418368
432,6.182180633162611,20.620019561457376
433,1.0112267612279024,9.659027653200459
434,0.8410680611499743,6.068093252674191
435,7.009691314591199,25.34292316684916
436,0.7276300636419353,11.41687140634334
437,8.218600592903563,24.82082436137959
438,7.062422271564962,21.76505063611086
439,0.8134878064189976,9.940488470282896
440,0.8483771408519192,10.280087143591222
441,9.866395785011754,28.62026940822285
442,3.742707957561203,13.516396259711293
443,3.706421470668909,13.702484458951258
444,8.127995672575025,22.63108815936901
445,9.472485773838587,26.84391054162807
446,9.860010638228708,27.641745062067635
447,7.533781852589416,22.298859501265284
448,3.762595855309158,14.337119863499332
449,0.8350071669866876,7.555947382539761
450,7.771469159274368,27.529673883814073
451,5.58404249735805,16.963398161917542
452,4.242220092469763,17.574195028127576
453,9.06354385094736,27.23088193891738
454,1.1119748230615134,7.681009638348917
455,4.926251042908591,18.665266591604684
456,0.11353644767419069,3.038397076060879
457,4.6866064199412625,17.481335542221256
458,0.5630327568183735,6.740486308472046
459,1.1881791626807192,8.955350434718095
460,1.1752624677710488,8.516493457243257
461,6.492103021160636,26.14085783272338
462,7.460448792654233,22.37564201313295
463,5.833687650971596,18.522225217425355
464,9.621725484745419,27.808032659014017
465,3.748705795237041,13.260810249772092
466,2.8571208628186073,10.868027902433482
467,8.685991281894603,29.09301126695161
468,2.235958385194526,13.430904458966024
469,9.632225394406113,27.93907089851633
470,0.12154474689816341,3.639150721036951
471,9.69878826707639,30.18980178046378
472,0.43159911950576113,4.97455171020246
473,8.911431136980712,28.5444414779628
474,5.277011090862999,18.598373768860096
475,9.929647961193004,26.792631672988044
476,0.7379656473539886,9.939924521045095
477,5.538542844013207,22.43811245622406
478,9.69302535619099,28.0069860095087
479,5.230978441701488,17.302042984381753
480,6.293986381352625,21.30669673483137
481,6.957486889846171,23.062630804589478
482,4.545410647677732,17.680615164539994
483,6.275580800840634,24.709361079634284
484,5.843143119231002,19.253963343089406
485,9.01158010490989,25.932355773197816
486,0.4544638034145787,3.3775210525073924
487,2.809631895922303,10.562219659921919
488,9.504114840765588,28.694033156166377
489,8.902637838909163,30.845710324308484
490,4.55656752785713,15.35619622157048
491,6.201325978015367,20.950890848316217
492,2.7738118298113266,11.901683782382811
493,1.881211597237613,12.079815539990202
494,4.636984049399821,21.646324975246795
495,3.533522280260528,12.772068154810679
496,5.836561118508721,18.612523911235357
497,0.7773463696498484,9.031687678262765
498,9.743948076661665,30.723653170906786
499,9.86210744479603,33.34868326346214
